Region_Fire,Date_Fire,Year_Fire,Month_Fire,Estimated_fire_area,Count_Fire,Mean_estimated_fire_brightness,Mean_estimated_fire_radiative_power
WA,"2008-03-20 00:00:00",2008,3,63.36,20,323.015,122.655
WA,"2008-03-21 00:00:00",2008,3,52.8,17,312.3617647,72.18235294
WA,"2008-03-22 00:00:00",2008,3,49.92,25,319.262,66.612
WA,"2008-03-23 00:00:00",2008,3,54.30769231,13,322.1230769,104.5076923
WA,"2008-03-24 00:00:00",2008,3,5.5,4,328.5125,79.75
WA,"2008-03-25 00:00:00",2008,3,14.766,5,306.08,47.36
WA,"2008-03-26 00:00:00",2008,3,14.32307692,13,341.9730769,220.2769231
WA,"2008-03-27 00:00:00",2008,3,7.93,3,309.2333333,49.63333333
WA,"2008-03-28 00:00:00",2008,3,32.23,23,317.0456522,57.16956522
WA,"2008-03-29 00:00:00",2008,3,32.175,16,317.321875,79.56875
WA,"2008-03-30 00:00:00",2008,3,9.917142857,7,322.1714286,46.54285714
WA,"2008-03-31 00:00:00",2008,3,3.48,2,312.475,45.8
WA,"2008-04-01 00:00:00",2008,4,28.92,16,325.44375,56.83125
WA,"2008-04-02 00:00:00",2008,4,25.13947368,19,326.7684211,90.76315789
WA,"2008-04-03 00:00:00",2008,4,96.12833333,30,316.1166667,93.24666667
WA,"2008-04-04 00:00:00",2008,4,68.42814815,54,324.5,65.04259259
WA,"2008-04-05 00:00:00",2008,4,50.1,49,330.2897959,45.28979592
WA,"2008-04-06 00:00:00",2008,4,54.397,20,317.9425,100.495
WA,"2008-04-07 00:00:00",2008,4,72.07741935,31,321.4451613,89.32580645
WA,"2008-04-08 00:00:00",2008,4,26.530625,16,317.4875,62.7625
WA,"2008-04-09 00:00:00",2008,4,102.7526786,56,322.8848214,98.23392857
WA,"2008-04-10 00:00:00",2008,4,38.92,9,316.8388889,86.73333333
WA,"2008-04-11 00:00:00",2008,4,65.09263158,57,319.2263158,34.60877193
WA,"2008-04-12 00:00:00",2008,4,64.96,20,314.63,110.635
WA,"2008-04-13 00:00:00",2008,4,117.0284091,88,327.2284091,118.7511364
WA,"2008-04-14 00:00:00",2008,4,360.2580882,136,322.6694853,147.4389706
WA,"2008-04-15 00:00:00",2008,4,388.6799254,134,319.9328358,122.9664179
WA,"2008-04-16 00:00:00",2008,4,307.7870064,157,327.9159236,115.4369427
WA,"2008-04-17 00:00:00",2008,4,124.3552941,51,332.8588235,156.4509804
WA,"2008-04-18 00:00:00",2008,4,158.3980952,63,322.4984127,118.815873
WA,"2008-04-19 00:00:00",2008,4,148.9743158,95,328.8294737,73.1
WA,"2008-04-20 00:00:00",2008,4,264.0018657,134,320.7664179,93.31567164
WA,"2008-04-21 00:00:00",2008,4,196.4245714,140,329.2428571,79.79214286
WA,"2008-04-22 00:00:00",2008,4,39.91,17,321.6205882,129.4
WA,"2008-04-23 00:00:00",2008,4,214.7016667,144,326.3996528,75.06458333
WA,"2008-04-24 00:00:00",2008,4,239.8646939,98,319.0571429,91.99489796
WA,"2008-04-25 00:00:00",2008,4,544.5752508,299,323.0623746,78.2819398
WA,"2008-04-26 00:00:00",2008,4,218.7368376,117,323.7991453,65.0042735
WA,"2008-04-27 00:00:00",2008,4,265.4293836,146,316.1191781,53.74178082
WA,"2008-04-28 00:00:00",2008,4,374.5591416,233,329.3976395,81.63819742
WA,"2008-04-29 00:00:00",2008,4,199.4913793,87,320.3408046,95.72988506
WA,"2008-04-30 00:00:00",2008,4,252.9946795,156,326.4689103,64.475
WA,"2008-05-01 00:00:00",2008,5,221.267027,74,320.3317568,100.1905405
WA,"2008-05-02 00:00:00",2008,5,294.0797468,158,328.1316456,88.25
WA,"2008-05-03 00:00:00",2008,5,241.3722222,108,330.5907407,117.6842593
WA,"2008-05-04 00:00:00",2008,5,223.4415842,101,322.450495,121.6059406
WA,"2008-05-05 00:00:00",2008,5,252.0953659,164,328.7314024,76.00670732
WA,"2008-05-06 00:00:00",2008,5,467.9265116,215,321.5390698,97.05813953
WA,"2008-05-07 00:00:00",2008,5,164.5806061,99,324.2712121,71.92929293
WA,"2008-05-08 00:00:00",2008,5,173.28,89,320.1140449,65.17303371
WA,"2008-05-09 00:00:00",2008,5,195.1631313,99,324.3828283,78.25656566
WA,"2008-05-10 00:00:00",2008,5,293.526,100,325.695,122.205
WA,"2008-05-11 00:00:00",2008,5,326.7511538,156,322.6772436,72.73012821
WA,"2008-05-12 00:00:00",2008,5,231.99,94,326.6255319,117.3638298
WA,"2008-05-13 00:00:00",2008,5,336.7756849,146,322.219863,118.3917808
WA,"2008-05-14 00:00:00",2008,5,190.1106977,129,326.6414729,72.85116279
WA,"2008-05-15 00:00:00",2008,5,120.06,55,316.3927273,53.60727273
WA,"2008-05-16 00:00:00",2008,5,223.7386667,120,323.5729167,76.52083333
WA,"2008-05-17 00:00:00",2008,5,133.6381579,38,319.4184211,118.3868421
WA,"2008-05-18 00:00:00",2008,5,226.672,110,325.2090909,118.3863636
WA,"2008-05-19 00:00:00",2008,5,124.8696774,62,325.2395161,107.2709677
WA,"2008-05-20 00:00:00",2008,5,104.0521429,70,322.4814286,66.88
WA,"2008-05-21 00:00:00",2008,5,149.084,75,322.954,84.76266667
WA,"2008-05-22 00:00:00",2008,5,184.3168,75,320.7493333,115.1973333
WA,"2008-05-23 00:00:00",2008,5,192.18125,96,321.3963542,80.0375
WA,"2008-05-24 00:00:00",2008,5,9.36,4,312.1375,40.575
WA,"2008-05-25 00:00:00",2008,5,37.975,28,334.0142857,174.775
WA,"2008-05-26 00:00:00",2008,5,60.48592593,27,320.787037,75.11481481
WA,"2008-05-27 00:00:00",2008,5,81.51346154,52,317.6086538,60.76730769
WA,"2008-05-28 00:00:00",2008,5,228.7284247,146,335.305137,136.4883562
WA,"2008-05-29 00:00:00",2008,5,202.5010714,112,320.6151786,76.1375
WA,"2008-05-30 00:00:00",2008,5,154.998,80,326.225625,85.4725
WA,"2008-05-31 00:00:00",2008,5,148.1026415,53,319.2886792,104.9056604
WA,"2008-06-01 00:00:00",2008,6,133.5305376,93,322.9575269,57.40537634
WA,"2008-06-02 00:00:00",2008,6,171.1318966,58,321.512069,131.3362069
WA,"2008-06-03 00:00:00",2008,6,104.15375,56,320.9580357,58.78928571
WA,"2008-06-04 00:00:00",2008,6,70.26971429,35,324.9728571,101.9771429
WA,"2008-06-05 00:00:00",2008,6,15.232,10,314.44,35.34
WA,"2008-06-06 00:00:00",2008,6,8.67,4,314.3,86.5
WA,"2008-06-07 00:00:00",2008,6,7.817142857,7,320.4214286,88.27142857
WA,"2008-06-08 00:00:00",2008,6,44.18352941,17,322.2764706,121.0941176
WA,"2008-06-09 00:00:00",2008,6,19.61818182,11,317.0090909,46.05454545
WA,"2008-06-10 00:00:00",2008,6,2.64,2,323.925,45.1
WA,"2008-06-11 00:00:00",2008,6,17.61142857,7,318.2357143,71.07142857
WA,"2008-06-12 00:00:00",2008,6,4.995,2,311.85,57.4
WA,"2008-06-13 00:00:00",2008,6,23.12,4,315.225,197.35
WA,"2008-06-14 00:00:00",2008,6,5.016666667,3,318.9666667,35.76666667
WA,"2008-06-15 00:00:00",2008,6,1.32,1,318.85,21.2
WA,"2008-06-16 00:00:00",2008,6,13.44,3,325.8833333,229.2666667
WA,"2008-06-17 00:00:00",2008,6,18.634,10,318.48,75.53
WA,"2008-06-18 00:00:00",2008,6,3.616666667,3,299.4333333,22.63333333
WA,"2008-06-19 00:00:00",2008,6,39.09130435,23,321.0869565,54.70869565
WA,"2008-06-20 00:00:00",2008,6,4.9,3,307.75,23.53333333
WA,"2008-06-21 00:00:00",2008,6,63.086875,48,318.0802083,61.03333333
WA,"2008-06-22 00:00:00",2008,6,40.165,24,317.7395833,75.60416667
WA,"2008-06-23 00:00:00",2008,6,56.68413793,29,316.25,83.09310345
WA,"2008-06-24 00:00:00",2008,6,51.46875,32,323.2671875,67.603125
WA,"2008-06-25 00:00:00",2008,6,17.68,7,318.5714286,82.31428571
WA,"2008-06-26 00:00:00",2008,6,20.31428571,14,323.7964286,49.07857143
WA,"2008-06-27 00:00:00",2008,6,9.6,5,323.9,57.98
WA,"2008-06-28 00:00:00",2008,6,38.04166667,12,318.6916667,128.5833333
WA,"2008-06-29 00:00:00",2008,6,20.30294118,17,322.5794118,31.18235294
WA,"2008-06-30 00:00:00",2008,6,3.1,3,312.3166667,20.83333333
WA,"2008-07-01 00:00:00",2008,7,22.76615385,13,324.5692308,61.64615385
WA,"2008-07-02 00:00:00",2008,7,50.82153846,13,325.4884615,210.9384615
WA,"2008-07-03 00:00:00",2008,7,109.7114286,56,322.8767857,90.95535714
WA,"2008-07-04 00:00:00",2008,7,24.18,10,320.43,75.3
WA,"2008-07-05 00:00:00",2008,7,68.23025641,39,315.1782051,66.44358974
WA,"2008-07-06 00:00:00",2008,7,96.0596,25,316.864,132.164
WA,"2008-07-07 00:00:00",2008,7,225.9027481,131,324.7114504,140.2076336
WA,"2008-07-08 00:00:00",2008,7,75.66340426,47,324.3904255,57.25957447
WA,"2008-07-09 00:00:00",2008,7,32.78,23,318.5478261,61.47391304
WA,"2008-07-10 00:00:00",2008,7,32.91428571,21,320.8642857,60.4952381
WA,"2008-07-11 00:00:00",2008,7,32.12181818,11,323.2,116.9363636
WA,"2008-07-12 00:00:00",2008,7,64.20571429,35,328.6857143,122.5857143
WA,"2008-07-13 00:00:00",2008,7,106.3705882,51,324.2009804,96.85294118
WA,"2008-07-14 00:00:00",2008,7,185.3839815,108,330.0078704,135.0657407
WA,"2008-07-15 00:00:00",2008,7,50.09647059,34,334.3235294,98.78235294
WA,"2008-07-16 00:00:00",2008,7,44.37,12,314.6208333,130.475
WA,"2008-07-17 00:00:00",2008,7,101.7119231,52,325.7403846,92.09423077
WA,"2008-07-18 00:00:00",2008,7,144.7260606,33,318.080303,185.8181818
WA,"2008-07-19 00:00:00",2008,7,116.3493443,61,326.9704918,111.8327869
WA,"2008-07-20 00:00:00",2008,7,92.81684211,38,323.7263158,122.6526316
WA,"2008-07-21 00:00:00",2008,7,86.6712,50,320.933,77.076
WA,"2008-07-22 00:00:00",2008,7,67.91666667,24,318.2125,72.86666667
WA,"2008-07-23 00:00:00",2008,7,54.81056604,53,326.0641509,76.53773585
WA,"2008-07-24 00:00:00",2008,7,68.9675,32,327.30625,112.05625
WA,"2008-07-25 00:00:00",2008,7,88.695,48,330.865625,131.4416667
WA,"2008-07-26 00:00:00",2008,7,50.86451613,31,325.3693548,88.73548387
WA,"2008-07-27 00:00:00",2008,7,74.51461538,39,331.0679487,130.0615385
WA,"2008-07-28 00:00:00",2008,7,199.4318182,121,322.2198347,89.46115702
WA,"2008-07-29 00:00:00",2008,7,110.3737143,35,322.5642857,118.8628571
WA,"2008-07-30 00:00:00",2008,7,118.657,60,324.0708333,102.265
WA,"2008-07-31 00:00:00",2008,7,72.84967742,31,325.9209677,99.65806452
WA,"2008-08-01 00:00:00",2008,8,92.73489362,47,323.5840426,116.9595745
WA,"2008-08-02 00:00:00",2008,8,83.19176471,51,329.7509804,106.0019608
WA,"2008-08-03 00:00:00",2008,8,44.40333333,18,322.4694444,103.8166667
WA,"2008-08-04 00:00:00",2008,8,177.103494,83,320.489759,86.57590361
WA,"2008-08-05 00:00:00",2008,8,193.6357895,57,323.9377193,135.5052632
WA,"2008-08-06 00:00:00",2008,8,291.0711921,151,328.8175497,130.6039735
WA,"2008-08-07 00:00:00",2008,8,88.90181818,55,325.9754545,70.52181818
WA,"2008-08-08 00:00:00",2008,8,179.3180645,93,323.855914,133.8709677
WA,"2008-08-09 00:00:00",2008,8,92.96851064,47,323.6478723,71.97659574
WA,"2008-08-10 00:00:00",2008,8,51.24324324,37,329.9405405,133.6297297
WA,"2008-08-11 00:00:00",2008,8,23.9825,16,319.703125,42.95
WA,"2008-08-12 00:00:00",2008,8,20.32727273,11,319.5,65.80909091
WA,"2008-08-13 00:00:00",2008,8,47.34870968,31,322.4322581,69.57741935
WA,"2008-08-14 00:00:00",2008,8,33.41076923,13,317.9423077,87.15384615
WA,"2008-08-15 00:00:00",2008,8,91.01257143,35,317.3314286,88.16
WA,"2008-08-16 00:00:00",2008,8,99.08041667,48,323.384375,107.5145833
WA,"2008-08-17 00:00:00",2008,8,74.37023256,43,315.1790698,64.16976744
WA,"2008-08-18 00:00:00",2008,8,94.09090909,44,323.6386364,77.99545455
WA,"2008-08-19 00:00:00",2008,8,55.4625,36,321.75,58.5
WA,"2008-08-20 00:00:00",2008,8,73.69043478,46,325.3880435,62.54782609
WA,"2008-08-21 00:00:00",2008,8,58.53888889,18,320.7444444,88.56111111
WA,"2008-08-22 00:00:00",2008,8,236.6267797,118,321.7008475,83.32118644
WA,"2008-08-23 00:00:00",2008,8,27.04636364,11,325.2,122.2272727
WA,"2008-08-24 00:00:00",2008,8,50.63757576,33,318.3257576,51.62121212
WA,"2008-08-25 00:00:00",2008,8,64.515,28,325.2160714,102.675
WA,"2008-08-26 00:00:00",2008,8,64.18285714,35,319.7714286,76.88285714
WA,"2008-08-27 00:00:00",2008,8,291.1485057,87,327.7729885,298.7310345
WA,"2008-08-28 00:00:00",2008,8,94.83813953,43,317.6744186,85.0744186
WA,"2008-08-29 00:00:00",2008,8,208.8873529,102,322.6485294,99.18823529
WA,"2008-08-30 00:00:00",2008,8,364.412,140,320.4157143,146.9771429
WA,"2008-08-31 00:00:00",2008,8,370.0536239,218,326.5041284,90.75275229
WA,"2008-09-01 00:00:00",2008,9,24.03416667,12,325.1125,74
WA,"2008-09-02 00:00:00",2008,9,41.35764706,17,320.8588235,135.3058824
WA,"2008-09-03 00:00:00",2008,9,69.32763158,38,316.9157895,58.50526316
WA,"2008-09-04 00:00:00",2008,9,35.52,18,317.8527778,90.15555556
WA,"2008-09-05 00:00:00",2008,9,40.12222222,18,322.8,68.97222222
WA,"2008-09-06 00:00:00",2008,9,51.165,20,320.08,73.98
WA,"2008-09-07 00:00:00",2008,9,33.41,23,329.0043478,70.37391304
WA,"2008-09-08 00:00:00",2008,9,87.172,50,334.143,107.478
WA,"2008-09-09 00:00:00",2008,9,149.9076923,78,325.0615385,83.52307692
WA,"2008-09-10 00:00:00",2008,9,122.0277778,54,325.2175926,77.42592593
WA,"2008-09-11 00:00:00",2008,9,91.81361111,72,324.6423611,68.825
WA,"2008-09-12 00:00:00",2008,9,79.12075472,53,332.3150943,91.41886792
WA,"2008-09-13 00:00:00",2008,9,108.7374603,63,325.4103175,123.7412698
WA,"2008-09-14 00:00:00",2008,9,55.40294118,34,331.5911765,85.66764706
WA,"2008-09-15 00:00:00",2008,9,121.5542308,52,326.9461538,119.8942308
WA,"2008-09-16 00:00:00",2008,9,134.2564103,39,330.0833333,227.2410256
WA,"2008-09-17 00:00:00",2008,9,34.11318182,22,338.9181818,126.9954545
WA,"2008-09-18 00:00:00",2008,9,99.20392157,51,329.1313725,150.572549
WA,"2008-09-19 00:00:00",2008,9,122.1,41,325.0353659,86.84878049
WA,"2008-09-20 00:00:00",2008,9,158.0454455,101,328.4529703,89.01782178
WA,"2008-09-21 00:00:00",2008,9,112.0394872,39,332.9128205,206.0717949
WA,"2008-09-22 00:00:00",2008,9,87.42658537,41,323.397561,101.9219512
WA,"2008-09-23 00:00:00",2008,9,161.315,72,331.9208333,134.6638889
WA,"2008-09-24 00:00:00",2008,9,61.2408,25,322.62,67.024
WA,"2008-09-25 00:00:00",2008,9,62.79,25,328.154,125.096
WA,"2008-09-26 00:00:00",2008,9,16.875,8,331.5875,86.375
WA,"2008-09-27 00:00:00",2008,9,134.0625,72,325.4715278,128.2416667
WA,"2008-09-28 00:00:00",2008,9,57.01422222,45,328.0466667,52.47555556
WA,"2008-09-29 00:00:00",2008,9,288.7572857,140,324.8585714,127.1764286
WA,"2008-09-30 00:00:00",2008,9,254.9895,100,327.1,145.26
WA,"2008-10-01 00:00:00",2008,10,154.0960714,56,331.8678571,169.0339286
WA,"2008-10-02 00:00:00",2008,10,188.6032143,84,327.6547619,108.9416667
WA,"2008-10-03 00:00:00",2008,10,152.7229091,55,327.8981818,101.0254545
WA,"2008-10-04 00:00:00",2008,10,157.9317895,95,323.1152632,70.33263158
WA,"2008-10-05 00:00:00",2008,10,152.3592857,56,330.2955357,142.2589286
WA,"2008-10-06 00:00:00",2008,10,271.7905085,177,319.9144068,55.73220339
WA,"2008-10-07 00:00:00",2008,10,62.01,25,323.524,114.332
WA,"2008-10-08 00:00:00",2008,10,215.8046512,86,321.4616279,129.9848837
WA,"2008-10-09 00:00:00",2008,10,691.4248657,335,328.3847761,115.8686567
WA,"2008-10-10 00:00:00",2008,10,809.9238095,231,328.588961,183.4251082
WA,"2008-10-11 00:00:00",2008,10,776.412,420,326.9659524,114.3830952
WA,"2008-10-12 00:00:00",2008,10,580.9377515,338,339.3428994,138.0446746
WA,"2008-10-13 00:00:00",2008,10,671.2672897,428,325.0030374,65.05397196
WA,"2008-10-14 00:00:00",2008,10,759.259749,478,336.6291841,102.1485356
WA,"2008-10-15 00:00:00",2008,10,611.4968794,282,321.989539,76.95496454
WA,"2008-10-16 00:00:00",2008,10,1319.179909,661,330.4472012,133.0003026
WA,"2008-10-17 00:00:00",2008,10,738.0893776,241,324.1665975,113.0676349
WA,"2008-10-18 00:00:00",2008,10,731.615644,427,324.4733021,83.7030445
WA,"2008-10-19 00:00:00",2008,10,490.053691,233,333.6304721,132.7321888
WA,"2008-10-20 00:00:00",2008,10,763.7733929,448,325.8152902,109.2055804
WA,"2008-10-21 00:00:00",2008,10,1199.2451,451,334.2025499,204.6181818
WA,"2008-10-22 00:00:00",2008,10,1080.490782,601,326.8622296,99.87271215
WA,"2008-10-23 00:00:00",2008,10,1977.770448,983,337.9003052,158.4391658
WA,"2008-10-24 00:00:00",2008,10,1339.590854,492,326.9953252,124.1837398
WA,"2008-10-25 00:00:00",2008,10,885.0839588,485,326.0237113,85.65505155
WA,"2008-10-26 00:00:00",2008,10,514.6465025,203,329.0197044,103.344335
WA,"2008-10-27 00:00:00",2008,10,310.9136,225,328.95,72.40977778
WA,"2008-10-28 00:00:00",2008,10,69.72,38,319.1368421,63.45789474
WA,"2008-10-29 00:00:00",2008,10,437.9405202,173,330.5083815,212.8063584
WA,"2008-10-30 00:00:00",2008,10,184.5738462,104,326.5533654,72.66153846
WA,"2008-10-31 00:00:00",2008,10,200.0563953,86,323.7662791,91.62209302
WA,"2008-11-01 00:00:00",2008,11,267.1170149,134,324.5488806,120.3104478
WA,"2008-11-02 00:00:00",2008,11,399.9233533,167,330.8143713,147.6904192
WA,"2008-11-03 00:00:00",2008,11,170.5874286,105,321.0047619,61.02380952
WA,"2008-11-04 00:00:00",2008,11,162.7171765,85,334.4952941,102.0611765
WA,"2008-11-05 00:00:00",2008,11,290.4507586,145,338.9117241,176.7275862
WA,"2008-11-06 00:00:00",2008,11,169.00125,96,330.9,103.8677083
WA,"2008-11-07 00:00:00",2008,11,202.5057851,121,327.0053719,90.52809917
WA,"2008-11-08 00:00:00",2008,11,671.6773004,263,330.7252852,133.1041825
WA,"2008-11-09 00:00:00",2008,11,177.3755844,77,327.1948052,102.7051948
WA,"2008-11-10 00:00:00",2008,11,132.2921569,51,323.3441176,95.74313725
WA,"2008-11-11 00:00:00",2008,11,411.4883333,114,327.4780702,166.8491228
WA,"2008-11-12 00:00:00",2008,11,277.9774194,155,325.9748387,84.57806452
WA,"2008-11-13 00:00:00",2008,11,182.6536082,97,331.3896907,95.32268041
WA,"2008-11-14 00:00:00",2008,11,146.5149296,71,322.3556338,93.36056338
WA,"2008-11-15 00:00:00",2008,11,160.351875,80,321.609375,111.495
WA,"2008-11-16 00:00:00",2008,11,181.2987013,77,323.7201299,144.0324675
WA,"2008-11-17 00:00:00",2008,11,117.8276923,52,327.1288462,151.2115385
WA,"2008-11-18 00:00:00",2008,11,128.2534483,58,327.8517241,115.8568966
WA,"2008-11-19 00:00:00",2008,11,52.46875,32,319.5515625,74.328125
WA,"2008-11-20 00:00:00",2008,11,53.3,28,334.2410714,136.6928571
WA,"2008-11-21 00:00:00",2008,11,69.72538462,52,320.5105769,39.96346154
WA,"2008-11-22 00:00:00",2008,11,130.4512121,66,334.230303,114.8787879
WA,"2008-11-23 00:00:00",2008,11,25.31722222,18,313.1444444,32.12777778
WA,"2008-11-24 00:00:00",2008,11,31.09764706,17,315.0558824,49.11176471
WA,"2008-11-25 00:00:00",2008,11,36.41538462,13,322.8153846,77.95384615
WA,"2008-11-26 00:00:00",2008,11,1.68,1,304.8,13.6
WA,"2008-11-27 00:00:00",2008,11,23.37,15,331.44,62.11333333
WA,"2008-11-28 00:00:00",2008,11,33.464,15,320.5733333,59.35333333
WA,"2008-11-29 00:00:00",2008,11,10.53166667,6,326.3666667,46.76666667
WA,"2008-11-30 00:00:00",2008,11,14.18181818,11,332.0772727,81.79090909
WA,"2008-12-01 00:00:00",2008,12,34.56,8,339.225,923.7
WA,"2008-12-02 00:00:00",2008,12,42.29866667,15,318.3933333,111.0533333
WA,"2008-12-03 00:00:00",2008,12,31.14818182,22,324.0454545,53.80454545
WA,"2008-12-04 00:00:00",2008,12,57.20571429,21,325.6571429,112.6333333
WA,"2008-12-05 00:00:00",2008,12,49.996,30,317.1866667,50.83
WA,"2008-12-06 00:00:00",2008,12,54.73454545,22,324.2113636,97.75
WA,"2008-12-07 00:00:00",2008,12,81.3824,25,327.44,351.688
WA,"2008-12-08 00:00:00",2008,12,18.02,12,327.6416667,72.00833333
WA,"2008-12-09 00:00:00",2008,12,39.90954545,22,311.2886364,53.45454545
WA,"2008-12-10 00:00:00",2008,12,18.47333333,12,326.6958333,107.1166667
WA,"2008-12-11 00:00:00",2008,12,7.4725,4,323.8,110.725
WA,"2008-12-12 00:00:00",2008,12,55.31625,40,319.4075,58.58
WA,"2008-12-13 00:00:00",2008,12,50.21709677,31,351.533871,204.3548387
WA,"2008-12-14 00:00:00",2008,12,61.6225,24,329.7020833,96.63333333
WA,"2008-12-15 00:00:00",2008,12,72.37272727,33,345.4666667,217.7636364
WA,"2008-12-16 00:00:00",2008,12,28.4275,24,329.0625,37.78333333
WA,"2008-12-17 00:00:00",2008,12,15.1575,8,325.9125,49.5
WA,"2008-12-18 00:00:00",2008,12,29.33142857,14,321.5,129.7142857
WA,"2008-12-19 00:00:00",2008,12,28.83368421,19,319.1184211,43.8
WA,"2008-12-20 00:00:00",2008,12,15.435,8,321.9,75.6375
WA,"2008-12-21 00:00:00",2008,12,17.27142857,7,320.9785714,76.77142857
WA,"2008-12-22 00:00:00",2008,12,8.85,5,318.65,55.24
WA,"2008-12-23 00:00:00",2008,12,14.97375,8,328.85,94.4
WA,"2008-12-24 00:00:00",2008,12,4.3,4,331.8375,72.45
WA,"2008-12-25 00:00:00",2008,12,11.44,8,327.3125,64.225
WA,"2008-12-26 00:00:00",2008,12,12.01454545,11,329.7863636,54.94545455
WA,"2008-12-27 00:00:00",2008,12,1.43,1,303.05,9
WA,"2008-12-28 00:00:00",2008,12,12.42,8,309.48125,25.725
WA,"2008-12-29 00:00:00",2008,12,36.85909091,11,317.2272727,110.5727273
WA,"2008-12-30 00:00:00",2008,12,28.88826087,23,329.2652174,57.36086957
WA,"2008-12-31 00:00:00",2008,12,79.55285714,14,322.4428571,381.5785714
WA,"2009-01-01 00:00:00",2009,1,18.79714286,14,339.6892857,136.7857143
WA,"2009-01-02 00:00:00",2009,1,120.1626923,52,333.1519231,235.8057692
WA,"2009-01-03 00:00:00",2009,1,58.60846154,26,328.2576923,110.6038462
WA,"2009-01-04 00:00:00",2009,1,170.8426667,60,327.7525,164.8383333
WA,"2009-01-05 00:00:00",2009,1,117.0303448,58,344.9215517,353.1224138
WA,"2009-01-06 00:00:00",2009,1,171.0404348,92,340.3445652,165.0445652
WA,"2009-01-07 00:00:00",2009,1,144.1761364,44,324.9772727,152.7909091
WA,"2009-01-08 00:00:00",2009,1,107.8807407,54,333.1962963,110.4777778
WA,"2009-01-09 00:00:00",2009,1,240.035122,41,334.4121951,368.795122
WA,"2009-01-10 00:00:00",2009,1,154.759,80,351.645,262.455
WA,"2009-01-11 00:00:00",2009,1,87.65925926,27,330.7407407,107.1518519
WA,"2009-01-12 00:00:00",2009,1,24.77142857,7,324.2428571,133.3285714
WA,"2009-01-13 00:00:00",2009,1,25.7075,16,319.734375,33.61875
WA,"2009-01-14 00:00:00",2009,1,45.10434783,23,354.1913043,310.5434783
WA,"2009-01-15 00:00:00",2009,1,73.2,58,347.525,239.0482759
WA,"2009-01-16 00:00:00",2009,1,489.5652174,138,333.8246377,404.3442029
WA,"2009-01-17 00:00:00",2009,1,234.1607619,105,336.852381,201.3828571
WA,"2009-01-18 00:00:00",2009,1,361.3735043,117,334.8247863,443.657265
WA,"2009-01-19 00:00:00",2009,1,27.74294118,17,332.8,123.4058824
WA,"2009-01-20 00:00:00",2009,1,81.07419355,31,328.1354839,124.1064516
WA,"2009-01-21 00:00:00",2009,1,36.2316,25,346.71,163.388
WA,"2009-01-22 00:00:00",2009,1,106.4,35,327.0842857,107.0485714
WA,"2009-01-23 00:00:00",2009,1,72.09510638,47,346.2106383,148.4702128
WA,"2009-01-24 00:00:00",2009,1,7.573333333,6,328.35,73.71666667
WA,"2009-01-25 00:00:00",2009,1,8.125,4,329.875,82.05
WA,"2009-01-26 00:00:00",2009,1,63.705,40,334.73125,87.9275
WA,"2009-01-27 00:00:00",2009,1,5.673333333,3,328.2833333,30.03333333
WA,"2009-01-28 00:00:00",2009,1,3.6,1,312.75,70.5
WA,"2009-01-29 00:00:00",2009,1,3,3,299.2833333,15.1
WA,"2009-01-31 00:00:00",2009,1,47.77875,8,334.6875,296.4375
WA,"2009-02-01 00:00:00",2009,2,5.52,3,332.1333333,73.76666667
WA,"2009-02-02 00:00:00",2009,2,42.861,10,337.435,465.85
WA,"2009-02-03 00:00:00",2009,2,15.925,8,330.55625,112.7625
WA,"2009-02-04 00:00:00",2009,2,13.516,10,326.665,39.75
WA,"2009-02-05 00:00:00",2009,2,11.71428571,7,328.3928571,54.07142857
WA,"2009-02-06 00:00:00",2009,2,19.90153846,13,334.2115385,97.40769231
WA,"2009-02-07 00:00:00",2009,2,37.94266667,15,327.7766667,97.99333333
WA,"2009-02-08 00:00:00",2009,2,24.13545455,11,327.9227273,103.5909091
WA,"2009-02-09 00:00:00",2009,2,34.95263158,19,325.2789474,55.5
WA,"2009-02-10 00:00:00",2009,2,100.044,45,322.5633333,73.34
WA,"2009-02-11 00:00:00",2009,2,106.4014545,55,333.5809091,99.34909091
WA,"2009-02-12 00:00:00",2009,2,43.45263158,19,323.6473684,74.31052632
WA,"2009-02-13 00:00:00",2009,2,6.048,5,327.53,41.8
WA,"2009-02-14 00:00:00",2009,2,68.64421053,19,312.0710526,78.15789474
WA,"2009-02-15 00:00:00",2009,2,31.57,12,326.0125,78.775
WA,"2009-02-19 00:00:00",2009,2,3.96,3,304.8166667,29.53333333
WA,"2009-02-20 00:00:00",2009,2,16.472,10,312.985,28.31
WA,"2009-02-21 00:00:00",2009,2,4.375,2,319.675,51.85
WA,"2009-02-22 00:00:00",2009,2,9.746666667,6,304.8583333,34.4
WA,"2009-02-23 00:00:00",2009,2,21.14375,16,311.840625,28.98125
WA,"2009-02-24 00:00:00",2009,2,27.759375,16,331.978125,112.24375
WA,"2009-02-25 00:00:00",2009,2,2.64,2,304.15,11.65
WA,"2009-02-26 00:00:00",2009,2,11.55833333,6,326.7416667,55.8
WA,"2009-02-28 00:00:00",2009,2,2.86,2,320.625,27.3
WA,"2009-03-01 00:00:00",2009,3,6.16,2,315.975,111.85
WA,"2009-03-02 00:00:00",2009,3,3.72,2,320.975,49.25
WA,"2009-03-05 00:00:00",2009,3,1,1,300.9,13.3
WA,"2009-03-06 00:00:00",2009,3,22.044,15,323.8333333,41.94
